Name_ID,Name,Female,Male,Sex,Age,Class/Dept,Class,Ticket,Joined,Occupation,Boat [Body],Price,Job,Survived,URL,Last,Title,First,DoB,Year_Birth,Date_Death,DoB_Clean,Age_F_Code,Age_F,sibsp,parch
642,"FARQUHARSON, Mr William Edward ",0,1,male,39,Engineering Crew,E,,Belfast,Senior 2nd. Engineer  ,  , , ,0,/titanic-victim/william-edward-farquharson.html,FARQUHARSON,Mr,William Edward,,1873,4-15-1912,6/30/1873,M,38,,
710,"FRY, Mr Richard ",0,1,male,39,1st Class Passenger,1,112058,Southampton,Servant  ,  ,0,Servant,0,/titanic-victim/richard-fry.html,FRY,Mr,Richard,,1873,4-15-1912,6/30/1873,M,38,0,0
827,"HARDER, Mr William ",0,1,male,39,Deck Crew,D,,Southampton,Window Cleaner  ,14, , ,1,/titanic-survivor/william-harder.html,HARDER,Mr,William,1872-06-02,,12-06-1947,6/2/1872,C,39,,
837,"HARPER, Rev. John ",0,1,male,39,2nd Class Passenger,2,248727,Southampton,Priest / Minister  ,  ,£33,,0,/titanic-victim/john-harper.html,HARPER,Rev.,John,1872-05-29,,4-15-1912,5/29/1872,C,39,0,1
844,"HARRIS, Mr Frederick ",0,1,male,39,Engineering Crew,E,,Southampton,Fireman  ,  , , ,1,/titanic-survivor/frederick-harris.html,HARRIS,Mr,Frederick,,, ,,A,39,,
885,"HENDY, Mr Edward Martin ",0,1,male,39,Victualling Crew,V,,Belfast,Saloon Steward  ,  , , ,0,/titanic-victim/edward-martin-hendy.html,HENDY,Mr,Edward Martin,,1872,4-15-1912,6/30/1872,M,39,,
906,"HINCKLEY, Mr George Herbert ",0,1,male,39,Victualling Crew,V,,Southampton,Bathroom Steward (1st Class)  , [66], , ,0,/titanic-victim/george-hinckley.html,HINCKLEY,Mr,George Herbert,,1872,4-15-1912,6/30/1872,M,39,,
973,"ICARD, Miss Rose Amélie ",1,0,female,39,1st Class Passenger,1,113572,Southampton,Personal Maid  ,6,£80,Servant,1,/titanic-survivor/amelia-icard.html,ICARD,Miss,Rose Amélie,1872-10-31,,7-15-1964,10/31/1872,C,39,0,0
1042,"JOSEPH (SHAHIN), Mr Elias ",0,1,male,39,3rd Class Passenger,3,2675,Cherbourg,,  ,£7 4s 7d,,0,/titanic-victim/elias-joseph-shahin.html,JOSEPH (SHAHIN),Mr,Elias,,,4-15-1912,,A,39,0,2
1062,"KARUN, Mr Franz ",0,1,male,39,3rd Class Passenger,3,349256,Cherbourg,Hotelier  ,15,£13 8s 4d,,1,/titanic-survivor/franz-karun.html,KARUN,Mr,Franz,1872-12-02,,7-07-1934,12/2/1872,C,39,0,1
1071,"KEEFE, Mr Arthur ",0,1,male,39,3rd Class Passenger,3,323592,Southampton,Farmer  ,A[332],£7 5s,,0,/titanic-victim/arthur-keefe.html,KEEFE,Mr,Arthur,,,4-15-1912,,A,39,0,0
1114,"KIRKALDY, Mr Thomas Benjamin ",0,1,male,39,Victualling Crew,V,,Southampton,Bed Room Steward  ,  , , ,0,/titanic-victim/thomas-kirkaldy.html,KIRKALDY,Mr,Thomas Benjamin,,1876,4-15-1912,6/30/1876,M,35,,
1125,"KNIGHT, Mr Robert ",0,1,male,39,2nd Class Passenger,2,239855,Belfast,Fitter  ,  ,0,H&W Guarantee Group,0,/titanic-victim/robert-knight.html,KNIGHT,Mr,Robert,,1871,4-15-1912,6/30/1871,M,40,0,0
1267,"MARSH, Mr Frederick Charles ",0,1,male,39,Engineering Crew,E,,Southampton,Fireman  , [268], , ,0,/titanic-victim/frederick-charles-marsh.html,MARSH,Mr,Frederick Charles,,1872,4-15-1912,6/30/1872,M,39,,
1269,"MARTIN, Mrs Annie Martha ",1,0,female,39,Victualling Crew,V,,Southampton,Stewardess  ,11, , ,1,/titanic-survivor/annie-martin.html,MARTIN,Mrs,Annie Martha,1872-11-17,,11-21-1936,11/17/1872,C,39,,
1274,"MASON, Mr J. ",0,1,male,39,Engineering Crew,E,,Southampton,Leading Fireman  ,  , , ,0,/titanic-victim/j-mason.html,MASON,Mr,J.,,,4-15-1912,,A,39,,
1376,"MOORE, Mr Alfred Ernest ",0,1,male,39,Victualling Crew,V,,Southampton,"Saloon Steward, 2nd Class  ",  , , ,0,/titanic-victim/alfred-ernest-moore.html,MOORE,Mr,Alfred Ernest,,1873,4-15-1912,6/30/1873,M,38,,
1410,"MURDOCH, Mr William McMaster ",0,1,male,39,Deck Crew,D,,Belfast,1st. Officer  ,  ,0,Titanic Officers,0,/titanic-victim/william-mcmaster-murdoch.html,MURDOCH,Mr,William McMaster,1873-02-28,,4-15-1912,2/28/1873,C,39,,
1446,"NICHOLLS, Mr Sidney ",0,1,male,39,Victualling Crew,V,,Southampton,Saloon Steward  ,  , , ,0,/titanic-victim/sidney-nicholls.html,NICHOLLS,Mr,Sidney,,,4-15-1912,,A,39,,
1459,"NISKäNEN, Mr Juha ",0,1,male,39,3rd Class Passenger,3,3101289,Southampton,,9,£7 18s 6d,,1,/titanic-survivor/juha-niskanen.html,NISKäNEN,Mr,Juha,,,8-13-1927,,A,39,0,0
1486,"OLIVA Y OCANA, Doña Fermina ",1,0,female,39,1st Class Passenger,1,17758,Cherbourg,Personal Maid  ,8,£108 18s,Servant,1,/titanic-survivor/fermina-oliva-y-ocana.html,OLIVA Y OCANA,Doña,Fermina,1872-10-12,,5-28-1969,10/12/1872,C,39,0,0
1564,"PELHAM, Mr George ",0,1,male,39,Engineering Crew,E,,Southampton,Trimmer  ,16, , ,1,/titanic-survivor/george-pelham.html,PELHAM,Mr,George,1873-01-28,,10-09-1939,1/28/1873,C,39,,
1577,"PERNOT, Mr René ",0,1,male,39,2nd Class Passenger,2,2131,Cherbourg,Chauffeur  ,  ,£15 1s,Servant,0,/titanic-victim/rene-pernot.html,PERNOT,Mr,René,1872-09-07,,4-15-1912,9/7/1872,C,39,0,0
1680,"RICE, Mrs Margaret ",1,0,female,39,3rd Class Passenger,3,382652,Queenstown,Housekeeper  , [12],£29 2s 6d,,0,/titanic-victim/margaret-rice.html,RICE,Mrs,Margaret,1872-10-06,,4-15-1912,10/6/1872,C,39,0,5
1716,"ROOD, Mr Hugh Roscoe ",0,1,male,39,1st Class Passenger,1,113767,Southampton,Businessman  ,  ,£50,,0,/titanic-victim/hugh-rood.html,ROOD,Mr,Hugh Roscoe,1873-03-23,,4-15-1912,3/23/1873,C,39,0,0
1806,"SELF, Mr Alfred Henry ",0,1,male,39,Engineering Crew,E,,Southampton,Greaser  ,  , , ,0,/titanic-victim/alfred-henry-self.html,SELF,Mr,Alfred Henry,,1872,4-15-1912,6/30/1872,M,39,,
1816,"SHAW, Mr Henry ",0,1,male,39,Victualling Crew,V,,Southampton,Kitchen Porter  ,  , , ,0,/titanic-victim/henry-shaw.html,SHAW,Mr,Henry,,1870,4-15-1912,6/30/1870,M,41,,
1817,"SHEA, Mr John Joseph ",0,1,male,39,Victualling Crew,V,,Belfast,Saloon Steward (1st class)  , [11], , ,0,/titanic-victim/john-shea.html,SHEA,Mr,John Joseph,,1872,4-15-1912,6/30/1872,M,39,,
1834,"SILVEY, Mrs Alice Gray ",1,0,female,39,1st Class Passenger,1,13507,Cherbourg,,11,£55 18s,,1,/titanic-survivor/alice-silvey.html,SILVEY,Mrs,Alice Gray,1872-10-19,,5-02-1958,10/19/1872,C,39,1,0
1874,"SMITH, Miss Marion Elsie ",1,0,female,39,2nd Class Passenger,2,31418,Southampton,,9,£13,,1,/titanic-survivor/marion-elsie-smith.html,SMITH,Miss,Marion Elsie,1863-01-10,,12-13-1940,1/10/1863,C,49,0,0
1880,"SMITH, Mr James Muil ",0,1,male,39,Engineering Crew,E,,Belfast,Junior 4th. Engineer  ,  , , ,0,/titanic-victim/james-smith.html,SMITH,Mr,James Muil,1873-02-17,,4-15-1912,2/17/1873,C,39,,
1904,"SPEDDEN, Mrs Margaretta Corning ",1,0,female,39,1st Class Passenger,1,16966,Cherbourg,,3,£134 10s,,1,/titanic-survivor/margaretta-corning-spedden.html,SPEDDEN,Mrs,Margaretta Corning,1872-11-19,,2-10-1950,11/19/1872,C,39,1,1
1966,"TAUSSIG, Mrs Tillie ",1,0,female,39,1st Class Passenger,1,110413,Southampton,,8,£79 13s,,1,/titanic-survivor/tillie-taussig.html,TAUSSIG,Mrs,Tillie,1872-12-18,,6-17-1957,12/18/1872,C,39,1,1
1986,"THAYER, Mrs Marian Longstreth ",1,0,female,39,1st Class Passenger,1,17421,Cherbourg,,4,£110 17s 8d,,1,/titanic-survivor/marian-thayer.html,THAYER,Mrs,Marian Longstreth,1872-11-09,,4-14-1944,11/9/1872,C,39,1,1
1997,"THORLEY, Mr William ",0,1,male,39,Victualling Crew,V,,Southampton,Cook  ,  , , ,0,/titanic-victim/william-thorley.html,THORLEY,Mr,William,,,4-15-1912,,A,39,,
2037,"URUCHURTU, Don. Manuel Ramirez ",0,1,male,39,1st Class Passenger,1,17601,Cherbourg,Lawyer  ,  ,£27 14s 5d,,0,/titanic-victim/manuel-uruchurtu.html,URUCHURTU,Don.,Manuel Ramirez,1872-06-27,,4-15-1912,6/27/1872,C,39,0,0
2084,"WARDNER, Mr Fred Albert ",0,1,male,39,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/albert-wardner.html,WARDNER,Mr,Fred Albert,,1872,4-15-1912,6/30/1872,M,39,,
2137,"WHITFORD, Mr Alfred Henry ",0,1,male,39,Victualling Crew,V,,Southampton,"Saloon Steward, 2nd Class  ",  , , ,0,/titanic-victim/alfred-henry-whitford.html,WHITFORD,Mr,Alfred Henry,1872-12-09,,4-15-1912,12/9/1872,C,39,,
2148,"WILDE, Mr Henry Tingle ",0,1,male,39,Deck Crew,D,,Southampton,Chief Officer  ,  ,0,Titanic Officers,0,/titanic-victim/henry-tingle-wilde.html,WILDE,Mr,Henry Tingle,1872-09-21,,4-15-1912,9/21/1872,C,39,,
2174,"WITCHER, Mr Albert Ernest ",0,1,male,39,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/albert-ernest-witcher.html,WITCHER,Mr,Albert Ernest,,1873,4-15-1912,6/30/1873,M,38,,
16,"AHLIN, Mrs Johanna Persdotter ",1,0,female,40,3rd Class Passenger,3,7546,Southampton,,  ,£9 9s 6d,,0,/titanic-victim/johanna-persdotter-ahlin.html,AHLIN,Mrs,Johanna Persdotter,1871-06-21,,4-15-1912,6/21/1871,C,40,1,0
45,"ANDERSON, Mr James ",0,1,male,40,Deck Crew,D,,Southampton,Able Seaman  ,3, , ,1,/titanic-survivor/james-anderson.html,ANDERSON,Mr,James,,, ,,A,40,,
82,"ASPLUND, Mr Carl Oscar Vilhelm Gustafsson ",0,1,male,40,3rd Class Passenger,3,347077,Southampton,General Labourer  , [142],£31 7s 9d,,0,/titanic-victim/carl-asplund.html,ASPLUND,Mr,Carl Oscar Vilhelm Gustafsson,1871-05-07,,4-15-1912,5/7/1871,C,40,1,5
105,"BADT, Mr Mohamed ",0,1,male,40,3rd Class Passenger,3,2623,Cherbourg,Farmer  ,  ,£7 4s 6d,,0,/titanic-victim/mohamed-badt.html,BADT,Mr,Mohamed,,,4-15-1912,,A,40,0,0
125,"BARKER, Mr Ernest Thomas ",0,1,male,40,Victualling Crew,V,,Southampton,Saloon Steward (1st class)  , [159], , ,0,/titanic-victim/ernest-barker.html,BARKER,Mr,Ernest Thomas,,1871,4-15-1912,6/30/1871,M,40,,
126,"BARKER, Mr Reginald Lomond ",0,1,male,40,Victualling Crew,V,,Belfast,"Second Purser, 1st Class  ",  , , ,0,/titanic-victim/reginald-lomond-barker.html,BARKER,Mr,Reginald Lomond,,1870,4-15-1912,6/30/1870,M,41,,
218,"BOND, Mr William John ",0,1,male,40,Victualling Crew,V,,Belfast,Bed Room Steward  ,  , , ,0,/titanic-victim/william-john-bond.html,BOND,Mr,William John,,,4-15-1912,,A,40,,
230,"BOULOS, Mrs Sultana ",1,0,female,40,3rd Class Passenger,3,2678,Cherbourg,,  ,£15 4s 11d,,0,/titanic-victim/sultana-boulos.html,BOULOS,Mrs,Sultana,,1872,4-15-1912,6/30/1872,M,39,0,2
231,"BOURKE, Miss Mary ",1,0,female,40,3rd Class Passenger,3,364848,Queenstown,,  ,£7 15s,,0,/titanic-victim/mary-bourke.html,BOURKE,Miss,Mary,1871-06-11,,4-15-1912,6/11/1871,C,40,0,2
277,"BROWN, Mr Walter James ",0,1,male,40,Victualling Crew,V,,Belfast,Saloon Steward (1st class)  ,  , , ,0,/titanic-victim/walter-james-brown.html,BROWN,Mr,Walter James,,1871,4-15-1912,6/30/1871,M,40,,
279,"BROWN, Mrs Elizabeth Catherine ",1,0,female,40,2nd Class Passenger,2,29750,Southampton,,14,£39,,1,/titanic-survivor/elizabeth-catherine-brown.html,BROWN,Mrs,Elizabeth Catherine,,1872,6-29-1925,6/30/1872,M,39,1,1
310,"BYSTRöM, Mrs Karolina ",1,0,female,40,2nd Class Passenger,2,236852,Southampton,,  ,£13,,1,/titanic-survivor/karolina-bystrom.html,BYSTRöM,Mrs,Karolina,1872-02-11,, ,2/11/1872,C,40,0,0
405,"CLIFFORD, Mr George Quincy ",0,1,male,40,1st Class Passenger,1,110465,Southampton,,  ,£52,,0,/titanic-victim/george-quincy-clifford.html,CLIFFORD,Mr,George Quincy,1871-11-20,,4-15-1912,11/20/1871,C,40,0,0
605,"DYMOND, Mr Frank ",0,1,male,40,Engineering Crew,E,,Southampton,Fireman  ,15, , ,1,/titanic-survivor/frank-dymond.html,DYMOND,Mr,Frank,,1871,6-19-1947,6/30/1871,M,40,,
753,"GOLDENBERG, Mrs Nella ",1,0,female,40,1st Class Passenger,1,17453,Cherbourg,,5,£89 2s 1d,,1,/titanic-survivor/nella-goldenberg.html,GOLDENBERG,Mrs,Nella,,, ,,A,40,1,0
770,"GOREE, Mr Frank ",0,1,male,40,Engineering Crew,E,,Southampton,Greaser  , [222], , ,0,/titanic-victim/frank-goree.html,GOREE,Mr,Frank,,1871,4-15-1912,6/30/1871,M,40,,
771,"GOSHAWK, Mr Alfred James ",0,1,male,40,Victualling Crew,V,,Belfast,Saloon Steward (1st class)  ,  , , ,0,/titanic-victim/arthur-james-goshawk.html,GOSHAWK,Mr,Alfred James,1871-09-03,,4-15-1912,9/3/1871,C,40,,
831,"HARDY, Mr John ",0,1,male,40,Victualling Crew,V,,Belfast,Chief Second Class Steward  ,D , , ,1,/titanic-survivor/john-hardy.html,HARDY,Mr,John,1871-08-10,,10-07-1953,8/10/1871,C,40,,
849,"HARRISON, Mr Aragõa Drummond ",0,1,male,40,Victualling Crew,V,,Southampton,Saloon Steward (1st class)  ,9, , ,1,/titanic-survivor/aragon-harrison.html,HARRISON,Mr,Aragõa Drummond,1871-09-28,, ,9/28/1871,C,40,,
937,"HOMER, Mr Harry ",0,1,male,40,1st Class Passenger,1,111426,Southampton,Gambler  ,15,£26 11s,,1,/titanic-survivor/harry-homer.html,HOMER,Mr,Harry,1871-11-28,, ,11/28/1871,C,40,0,0
942,"HOPKINS, Mr Robert John ",0,1,male,40,Deck Crew,D,,Southampton,Able Seaman  ,13, , ,1,/titanic-survivor/robert-john-hopkins.html,HOPKINS,Mr,Robert John,,1872,11-18-1943,6/30/1872,M,39,,
1063,"KASPER, Mr F. ",0,1,male,40,Engineering Crew,E,,Southampton,Fireman  ,  , , ,1,/titanic-survivor/f-kasper.html,KASPER,Mr,F.,,, ,,A,40,,
1089,"KENYON, Mrs Marion Estelle ",1,0,female,40,1st Class Passenger,1,17464,Southampton,,8,£51 17s 3d,,1,/titanic-survivor/marion-kenyon.html,KENYON,Mrs,Marion Estelle,1871-07-05,,10-03-1958,7/5/1871,C,40,1,0
1155,"LAVINGTON, Miss Elizabeth ",1,0,female,40,Victualling Crew,V,,Southampton,Stewardess  ,11, , ,1,/titanic-survivor/bessie-lavington.html,LAVINGTON,Miss,Elizabeth,1872-01-31,,9-01-1949,1/31/1872,C,40,,
1168,"LEFEBVRE, Mrs Frances Marie ",1,0,female,40,3rd Class Passenger,3,4133,Southampton,,  ,£25 9s 4d,,0,/titanic-victim/frances-marie-lefebvre.html,LEFEBVRE,Mrs,Frances Marie,1872-03-18,,4-15-1912,3/18/1872,C,40,0,4
1202,"LITTLEJOHN, Mr Alexander James ",0,1,male,40,Victualling Crew,V,,Belfast,Saloon Steward (1st class)  ,13, , ,1,/titanic-survivor/alexander-james-littlejohn.html,LITTLEJOHN,Mr,Alexander James,1872-03-06,,9-18-1949,3/6/1872,C,40,,
1256,"MANTLE, Mr Roland Frederick ",0,1,male,40,Victualling Crew,V,,Southampton,3rd Class Steward  ,  , , ,0,/titanic-victim/roland-frederick-mantle.html,MANTLE,Mr,Roland Frederick,1871-06-24,,4-15-1912,6/24/1871,C,40,,
1321,"MCLAREN, Mrs Hypatia ",1,0,female,40,Victualling Crew,V,,Southampton,Stewardess  ,  , , ,1,/titanic-survivor/mclaren.html,MCLAREN,Mrs,Hypatia,,, ,,A,40,,
1505,"ORR, Mr J. ",0,1,male,40,Victualling Crew,V,,Southampton,Assistant Vegetable Cook  ,  , , ,0,/titanic-victim/j-orr.html,ORR,Mr,J.,1872-10-26,,4-15-1912,10/26/1872,C,39,,
1545,"PARTNER, Mr Austin ",0,1,male,40,1st Class Passenger,1,113043,Southampton,Stockbroker  , [166],£28 10s,,0,/titanic-victim/austin-partner.html,PARTNER,Mr,Austin,1871-11-30,,4-15-1912,11/30/1871,C,40,0,0
1701,"ROBERTS, Mr Hugh H. ",0,1,male,40,Victualling Crew,V,,Belfast,Bed Room Steward  , [93], , ,0,/titanic-victim/hugh-roberts.html,ROBERTS,Mr,Hugh H.,,,4-15-1912,,A,40,,
1708,"ROBINSON, Mrs Annie ",1,0,female,40,Victualling Crew,V,,Southampton,Stewardess  ,11, , ,1,/titanic-survivor/annie-robinson.html,ROBINSON,Mrs,Annie,,1871,10-09-1914,6/30/1871,M,40,,
1775,"SAMAAN, Mr Hanna Elias ",0,1,male,40,3rd Class Passenger,3,2662,Cherbourg,General Labourer  ,  ,£21 13s 7d,,0,/titanic-victim/hanna-elias-samaan.html,SAMAAN,Mr,Hanna Elias,,,4-15-1912,,A,40,2,0
1829,"SHUTES, Miss Elizabeth Weed ",1,0,female,40,1st Class Passenger,1,17582,Southampton,Governess  ,3,£153 9s 3d,Servant,1,/titanic-survivor/elizabeth-weed-shutes.html,SHUTES,Miss,Elizabeth Weed,1871-04-30,,10-27-1949,4/30/1871,C,40,0,0
1837,"SIMMONS, Mr John ",0,1,male,40,3rd Class Passenger,3,392082,Southampton,General Labourer  ,  ,£8 1s,,0,/titanic-victim/john-simmons.html,SIMMONS,Mr,John,,1872,4-15-1912,6/30/1872,M,39,0,0
1845,"SIVIC, Mr Husein ",0,1,male,40,3rd Class Passenger,3,349251,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/husein-sivic.html,SIVIC,Mr,Husein,,,4-15-1912,,A,40,0,0
1856,"SKOOG, Mr Wilhelm Johansson ",0,1,male,40,3rd Class Passenger,3,347088,Southampton,General Labourer  ,  ,£27 18s,,0,/titanic-victim/wilhelm-william-johansson-skoog.html,SKOOG,Mr,Wilhelm Johansson,1872-04-06,,4-15-1912,4/6/1872,C,40,1,4
1868,"SMALL, Mr William ",0,1,male,40,Engineering Crew,E,,Southampton,Leading Fireman  ,  , , ,0,/titanic-victim/william-small.html,SMALL,Mr,William,,,4-15-1912,,A,40,,
1892,"SNELLGROVE, Mr George ",0,1,male,40,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/g-snellgrove.html,SNELLGROVE,Mr,George,,1871,4-15-1912,6/30/1871,M,40,,
2019,"TRIGGS, Mr Robert ",0,1,male,40,Engineering Crew,E,,Southampton,Fireman  ,3, , ,1,/titanic-survivor/robert-triggs.html,TRIGGS,Mr,Robert,,1873, ,6/30/1873,M,38,,
2058,"VEAL, Mr James ",0,1,male,40,2nd Class Passenger,2,28221,Southampton,,  ,£13,,0,/titanic-victim/james-veal.html,VEAL,Mr,James,,November 1871,4-15-1912,11/15/1871,D,40,0,0
2099,"WATT, Mrs Elizabeth ",1,0,female,40,2nd Class Passenger,2,33595,Southampton,,9,£15 15s,,1,/titanic-survivor/bessie-watt.html,WATT,Mrs,Elizabeth ,1871-09-21,,9-18-1951,9/21/1871,C,40,0,0
2181,"WOOD, Mr James Thomas ",0,1,male,40,Victualling Crew,V,,Southampton,"Assistant Saloon Steward, 2nd Class  ",  , , ,0,/titanic-victim/james-thomas-wood.html,WOOD,Mr,James Thomas,,1863,4-15-1912,6/30/1863,M,48,,
2182,"WOODFORD, Mr Frederick Ernest ",0,1,male,40,Engineering Crew,E,,Southampton,Greaser  , [163], , ,0,/titanic-victim/frederick-woodford.html,WOODFORD,Mr,Frederick Ernest,1871-06-01,,4-15-1912,6/1/1871,C,40,,
2192,"WRIGHT, Mr William ",0,1,male,40,Victualling Crew,V,,Southampton,Glory Hole Steward  ,  , , ,1,/titanic-survivor/william-wright.html,WRIGHT,Mr,William,,, ,,A,40,,
2197,"YEARSLEY, Mr Harry ",0,1,male,40,Victualling Crew,V,,Southampton,First class saloon steward  ,9, , ,1,/titanic-survivor/harry-yearsley.html,YEARSLEY,Mr,Harry,1871-12-03,,11-18-1939,12/3/1871,C,40,,
40,"ALLSOP, Mr Frank Richard ",0,1,male,41,Victualling Crew,V,,Belfast,Saloon Steward  ,  , , ,0,/titanic-victim/frank-richard-allsop.html,ALLSOP,Mr,Frank Richard,,,4-15-1912,,A,41,,
74,"ASHE, Mr Henry Wellesley ",0,1,male,41,Victualling Crew,V,,Southampton,Glory hole steward (3rd class)  , [34], , ,0,/titanic-victim/henry-wellesley-ashe.html,ASHE,Mr,Henry Wellesley,1871-02-20,,4-15-1912,2/20/1871,C,41,,
132,"BARNES, Mr John ",0,1,male,41,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/john-barnes.html,BARNES,Mr,John,,1872,4-15-1912,6/30/1872,M,39,,
203,"BLACK, Mr D. ",0,1,male,41,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/d-black.html,BLACK,Mr,D.,,,4-15-1912,,A,41,,
247,"BRADY, Mr John Bertram ",0,1,male,41,1st Class Passenger,1,113054,Southampton,,  ,£30 10s,,0,/titanic-victim/john-bertram-brady.html,BRADY,Mr,John Bertram,1870-12-03,,4-15-1912,12/3/1870,C,41,0,0
295,"BURNS, Miss Elizabeth Margaret ",1,0,female,41,1st Class Passenger,1,16966,Cherbourg,Nursemaid  ,3,£134 10s,Servant,1,/titanic-survivor/elizabeth-burns.html,BURNS,Miss,Elizabeth Margaret,1870-12-15,,5-29-1921,12/15/1870,C,41,0,0
431,"CONNOLLY, Miss Kate ",1,0,female,41,3rd Class Passenger,3,330972,Queenstown,,  ,£7 12s 7d,,0,/titanic-victim/kate-connolly-2.html,CONNOLLY,Miss,Kate,1870-08-25,,4-15-1912,8/25/1870,C,41,0,0
646,"FAUNTHORPE, Mr Harry Bartram ",0,1,male,41,2nd Class Passenger,2,2926,Southampton,, [286],£26,,0,/titanic-victim/harry-faunthorpe.html,FAUNTHORPE,Mr,Harry Bartram,,1880,4-15-1912,6/30/1880,M,31,1,0
758,"GOLDSMITH, Mr Nathan ",0,1,male,41,3rd Class Passenger,3,3101263,Southampton,Shoemaker  ,  ,£7 17s,,0,/titanic-victim/nathan-goldsmith.html,GOLDSMITH,Mr,Nathan,,,4-15-1912,,A,41,0,0
780,"GREEN, Mr George ",0,1,male,41,3rd Class Passenger,3,21440,Southampton,Farrier  ,  ,£8 1s,,0,/titanic-victim/george-green-passenger.html,GREEN,Mr,George,,1871,4-15-1912,6/30/1871,M,40,0,0
821,"HANSEN, Mr Claus Peter ",0,1,male,41,3rd Class Passenger,3,350026,Southampton,Barber  ,  ,£14 2s 2d,,0,/titanic-victim/claus-peter-hansen.html,HANSEN,Mr,Claus Peter,1871-01-13,,4-15-1912,1/13/1871,C,41,2,0
947,"HOSONO, Mr Masabumi ",0,1,male,41,2nd Class Passenger,2,237798,Southampton,Civil Servant  ,10,£13,,1,/titanic-survivor/masabumi-hosono.html,HOSONO,Mr,Masabumi,1870-10-15,,3-14-1939,10/15/1870,C,41,0,0
1031,"JOHNSTON, Mr James ",0,1,male,41,Victualling Crew,V,,Belfast,Saloon Steward  ,2, , ,1,/titanic-survivor/james-johnston.html,JOHNSTON,Mr,James,,, ,,A,41,,
1088,"KENYON, Mr Frederick Roland ",0,1,male,41,1st Class Passenger,1,17464,Southampton,,  ,£51 17s 3d,,0,/titanic-victim/frederick-kenyon.html,KENYON,Mr,Frederick Roland,1871-03-17,,4-15-1912,3/17/1871,C,41,1,0
1159,"LEATHER, Mrs Elizabeth Mary ",1,0,female,41,Victualling Crew,V,,Southampton,Stewardess  ,  , , ,1,/titanic-survivor/elizabeth-may-leather.html,LEATHER,Mrs,Elizabeth Mary,1861-06-16,,6-29-1937,6/16/1861,C,50,,
1162,"LEE, Mr Reginald Robinson ",0,1,male,41,Deck Crew,D,,Southampton,Lookout  ,13, , ,1,/titanic-survivor/reginald-robinson-lee.html,LEE,Mr,Reginald Robinson,1870-05-19,,8-06-1913,5/19/1870,C,41,,
1204,"LLOYD, Mr Humphrey ",0,1,male,41,Victualling Crew,V,,Belfast,Saloon Steward (1st class)  , [57], , ,0,/titanic-victim/humphrey-lloyd.html,LLOYD,Mr,Humphrey,,1871,4-15-1912,6/30/1871,M,40,,
1337,"MELLINGER, Mrs Elizabeth Anne ",1,0,female,41,2nd Class Passenger,2,250644,Southampton,Servant  ,14,£19 10s,,1,/titanic-survivor/elizabeth-anne-mellinger.html,MELLINGER,Mrs,Elizabeth Anne,,1870,1-04-1962,6/30/1870,M,41,0,1
1458,"NIRVA, Mr Iisakki Antino Äijö ",0,1,male,41,3rd Class Passenger,3,3101272,Southampton,General Labourer  ,  ,£7 2s 6d,,0,/titanic-victim/iisakki-antino-aijo-nirva.html,NIRVA,Mr,Iisakki Antino Äijö,1870-12-24,,4-15-1912,12/24/1870,C,41,0,0
1537,"PANULA, Mrs Maija Emelia Abrahamintytar ",1,0,female,41,3rd Class Passenger,3,3101295,Southampton,,  ,£39 13s 9d,,0,/titanic-victim/maija-emelia-abrahamintytar-panula.html,PANULA,Mrs,Maija Emelia Abrahamintytar,1870-12-01,,4-15-1912,12/1/1870,C,41,0,5
1585,"PERUSCHITZ, Fr Josef ",0,1,male,41,2nd Class Passenger,2,237393,Southampton,Priest / Minister  ,  ,£13,,0,/titanic-victim/josef-peruschitz.html,PERUSCHITZ,Fr,Josef,1871-03-21,,4-15-1912,3/21/1871,C,41,0,0
1703,"ROBERTS, Mrs Mary Kezia ",1,0,female,41,Victualling Crew,V,,Southampton,Stewardess  ,16, , ,1,/titanic-survivor/mary-kezziah-roberts.html,ROBERTS,Mrs,Mary Kezia,1870-10-19,,1-02-1932,10/19/1870,C,41,,
1719,"ROSBLOM, Mrs Helena Wilhelmina ",1,0,female,41,3rd Class Passenger,3,370129,Southampton,,  ,£20 4s 3d,,0,/titanic-victim/helena-wilhelmina-rosblom.html,ROSBLOM,Mrs,Helena Wilhelmina,1870-04-22,,4-15-1912,4/22/1870,C,41,0,2
1798,"SCOTT, Mr Archibald ",0,1,male,41,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/archibald-scott.html,SCOTT,Mr,Archibald,1870-09-01,,4-15-1912,9/1/1870,C,41,,
2013,"TöRBER, Mr Ernst Wilhelm ",0,1,male,41,3rd Class Passenger,3,364511,Southampton,Florist  ,  ,£8 1s,,0,/titanic-victim/ernst-wilhelm-torber.html,TöRBER,Mr,Ernst Wilhelm,,,4-15-1912,,A,41,0,0
